p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,2.3082245274537563,0.485,0.07,0,10,CDT1
0,2.3079725499676487,0.68,0.106,0,10,BOP1
0,2.3051614634696396,0.352,0.038,0,10,SUZ12P1
0,2.287026603210124,0.74,0.104,0,10,MGAT4B
0,2.2852191679982963,0.571,0.084,0,10,FEN1
0,2.285056237100454,0.321,0.032,0,10,AC091230.1
0,2.2811818837134314,0.43,0.053,0,10,CTU1
0,2.269121001446638,0.574,0.083,0,10,LMNB1
0,2.268651454860927,0.397,0.039,0,10,LZTS3
0,2.2633427151317935,0.425,0.049,0,10,AC138649.1
0,2.262769110940429,0.741,0.12,0,10,NR2F6
0,2.2535880929514485,0.676,0.096,0,10,CIB2
0,2.2513083024409353,0.687,0.084,0,10,VSTM2L
0,2.2508729716844953,0.994,0.387,0,10,BASP1
0,2.247750687352613,0.473,0.057,0,10,AC090152.1
0,2.2436865533934007,0.59,0.113,0,10,TYMS
0,2.230870091742159,0.302,0.031,0,10,ZNF853
0,2.227735357929079,0.879,0.179,0,10,VEGFB
0,2.225657484883859,0.919,0.227,0,10,GLRX5
0,2.223641509808914,0.574,0.07,0,10,FAM171A2
0,2.2182387024621497,0.64,0.103,0,10,EXOSC4
0,2.215639988851266,0.903,0.237,0,10,CHGA
0,2.2111560479539394,0.731,0.095,0,10,NTRK1
0,2.2018991559451027,0.937,0.215,0,10,LINC01578
0,2.201713293702765,0.613,0.07,0,10,IER5L
0,2.191423544353477,0.807,0.148,0,10,NOC2L
0,2.19012741918097,0.429,0.056,0,10,ANKRD13B
0,2.1886544016595693,0.965,0.243,0,10,EEF1A2
0,2.1790689888226438,0.514,0.069,0,10,TSPYL5
0,2.178033791490113,0.749,0.116,0,10,ACVR2B
0,2.165300206687779,0.497,0.056,0,10,ZBED3
0,2.162670705634213,0.65,0.093,0,10,C8orf82
0,2.158464652900455,0.712,0.103,0,10,IGFBPL1
0,2.1518785821218556,0.322,0.029,0,10,TMEM201
0,2.1487442934345333,0.999,0.52,0,10,STMN2
0,2.147606026961773,0.372,0.046,0,10,PCDHB9
0,2.1421457766056924,0.752,0.11,0,10,DOC2B
0,2.137481410871197,0.553,0.079,0,10,CNIH2
0,2.1357224854639685,0.84,0.158,0,10,SNHG14
0,2.133099323029233,0.433,0.044,0,10,HAGHL
0,2.1319143253009574,0.511,0.063,0,10,BTBD6
0,2.1190667923010786,0.485,0.045,0,10,CHST1
0,2.1157349826158716,0.328,0.036,0,10,SYNGR3
0,2.110208209831728,0.713,0.123,0,10,TMEM223
0,2.102813571678689,0.595,0.078,0,10,TLX2
0,2.0992140456061126,0.679,0.096,0,10,CALY
0,2.095645070543067,0.632,0.104,0,10,CENPH
0,2.0857248057370237,0.546,0.085,0,10,CDKN2C
0,2.0780113422871582,0.696,0.116,0,10,SAC3D1
0,2.0773661218972737,0.32,0.035,0,10,DPH2
0,2.077085506798467,0.481,0.057,0,10,LRFN4
0,2.069943050312623,0.928,0.264,0,10,NRP2
0,2.0564307286530275,0.618,0.081,0,10,BOK
0,2.0561863966542537,0.597,0.075,0,10,SULT4A1
0,2.0437712114640334,0.752,0.139,0,10,DCTN1
0,2.0332720350538693,0.425,0.047,0,10,FAM222A
0,2.0331545962545716,0.327,0.028,0,10,GPR153
0,2.0260499936712133,0.984,0.346,0,10,CKB
0,2.0246584366361335,0.506,0.067,0,10,SERTAD4
0,2.0187892749035328,0.492,0.062,0,10,LRWD1
0,2.016195757999724,0.772,0.137,0,10,PLPPR3
0,2.0151771155176053,0.373,0.035,0,10,HOXC6
0,2.0145640941188434,0.512,0.068,0,10,VPS16
0,2.0124911374370638,0.503,0.073,0,10,FBLL1
0,2.0120992795298016,0.411,0.06,0,10,AC004148.1
0,2.0095057920834067,0.963,0.31,0,10,CCT5
0,2.009084852338181,0.519,0.096,0,10,NRDE2
4.755231576007036e-308,2.3649614408199,0.259,0.022,1.9900644145589446e-303,10,MRPL20-AS1
1.8777010925838262e-306,2.589005014290337,0.27,0.025,7.858179072463313e-302,10,ZNF239
8.233943126968313e-301,2.8722519940474487,0.238,0.019,3.4459051986362393e-296,10,LINC02731
6.698247414055969e-298,2.5927185877161434,0.228,0.017,2.803216542782423e-293,10,AUXG01000058.1
1.342992739276957e-297,2.150900802606663,0.316,0.036,5.620424613874065e-293,10,AC018647.2
2.946867052004228e-297,2.4002148587170917,0.271,0.026,1.2332638612637695e-292,10,FGF9
5.688996319288286e-297,2.666639304348081,0.271,0.026,2.3808449596221476e-292,10,AC010615.2
1.450263555458066e-296,2.658590297669664,0.214,0.015,6.069352979592007e-292,10,HRH3
9.96223747621897e-294,2.2171259446055833,0.279,0.028,4.16919638379764e-289,10,TMEM240
1.0088175448092031e-292,2.8474915194485964,0.232,0.018,4.221901425026515e-288,10,AF186192.2
2.00210716110826e-291,2.632040967511975,0.245,0.021,8.378818469238068e-287,10,ZNF252P
1.7651524886929086e-290,2.475248954293553,0.281,0.029,7.387163165179823e-286,10,AC020928.1
2.3045948979033086e-290,2.401082018158007,0.378,0.056,9.644729647725346e-286,10,E2F1
1.0450629300196746e-288,2.7148145113838447,0.203,0.013,4.373588362132338e-284,10,PCDHB5
1.745290239370897e-288,2.5891188269171046,0.221,0.016,7.304039651767203e-284,10,TWNK
1.8525063952345112e-288,2.0136275641843575,0.309,0.036,7.75273926405643e-284,10,TIGD5
5.798917947314035e-286,2.2418526617590255,0.295,0.032,2.4268471609509238e-281,10,AL662795.2
6.520997643782261e-282,2.923882095190164,0.372,0.057,2.7290375139228765e-277,10,CCNB2
3.4056958144179855e-280,2.509785471981911,0.235,0.02,1.425283698333927e-275,10,DCLK3
2.7643498658675383e-279,2.0820651650263065,0.322,0.04,1.1568804188655647e-274,10,RPARP-AS1
1.1248155357537136e-278,2.7375588930918333,0.241,0.021,4.707353017129291e-274,10,RTN4R
2.922515748465747e-275,2.2541607361927083,0.253,0.024,1.2230728407329151e-270,10,IPO4
2.4632341609870902e-272,2.0612700564484827,0.242,0.022,1.0308634963730972e-267,10,B3GAT1
2.2847218798006296e-271,2.204718147374544,0.265,0.027,9.561561066965635e-267,10,TMEM151A
