Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR10215667_1_val_1	(1, 0.03344615170767186)	(2, 0.0)	(3, 0.0012159635992951704)	(4, 1.6955873277042166)	(5, 0.00040055271506193846)	(6, 5.722181643741978e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00019312363047629174)	(12, 0.0)	(14, 0.0)	(16, 0.0013459048074551444)	(18, 0.0)	(20, 0.0)	(22, 0.000614079058541206)	(24, 0.0001383594337869181)	(26, 0.0010316983958701972)	(28, 0.0010781444609712064)	(30, 0.007806407518951427)	(32, 0.0026031331127553416)	(34, 0.008432559098275453)	(36, 0.017249131693725654)	(38, 0.01180699964707231)	(40, 0.0012485697602025781)	(42, 0.000498732401367001)	(44, 0.003569423818130104)	(46, 0.0)	(48, 0.002567741578511681)	(50, 0.00014067679917572398)	(52, 0.001500016667653925)	(54, 0.010661288323111428)	(56, 0.0016984738539385083)	(58, 0.0003740275975108417)	(60, 0.0)	(62, 0.005117781924616029)	(64, 0.00028469426219537896)	(66, 0.0003946974683706365)	(68, 0.002053261883194099)	(70, 0.0008635664994865891)	(72, 0.01477790575147446)	(74, 0.003789230835503381)	(76, 0.001316658904881147)	(78, 0.002250948124829151)	(80, 0.004825055046239027)	(82, 0.0054717563409542695)	(84, 0.0012806787750882672)	(86, 0.005327820752481073)	(88, 0.009153277741925904)	(90, 0.003205962392316806)	(92, 0.00938659029713438)	(94, 2.077116739298939e-06)	(96, 0.002122768663228634)	(98, 0.0010867850460602212)	(100, 0.0)
SRR10215667_2_val_2	(1, 0.0005054593785305413)	(2, 0.000348099383327637)	(3, 0.0007033514937099515)	(4, 0.00834961671516017)	(5, 0.007889457941309252)	(6, 0.0020623696340986712)	(7, 0.004630198646727883)	(8, 0.004463301682118743)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0005324938233726819)	(46, 0.0)	(48, 0.0)	(50, 0.0033356938793744264)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.012344786008639745)	(76, 0.043663624689495945)	(78, 0.05122700523850169)	(80, 7.668385132603921e-06)	(82, 9.74501448469718e-06)	(84, 7.93292867464164e-06)	(86, 1.411963225538816e-05)	(88, 2.0492492380737638e-06)	(90, 0.0)	(92, 2.9624875229018803e-05)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR10215668_1_val_1	(1, 0.03356556124327777)	(2, 0.0)	(3, 0.0013095588596589475)	(4, 1.7770887911151798)	(5, 0.0003958763179138294)	(6, 6.33402108662127e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00018527011678367214)	(12, 0.0)	(14, 0.0)	(16, 0.0013839836074267474)	(18, 0.0)	(20, 0.0)	(22, 0.0006390787585457184)	(24, 0.0001608067868195438)	(26, 0.0009890111345601835)	(28, 0.0011015419051377067)	(30, 0.007638361868762643)	(32, 0.0027438657098376603)	(34, 0.008140893306281545)	(36, 0.01708630507423888)	(38, 0.011832081813264568)	(40, 0.001319361487603921)	(42, 0.00047526004150208316)	(44, 0.0034514949466976255)	(46, 0.0)	(48, 0.0025953247329379586)	(50, 0.00013276294424618246)	(52, 0.0013961840545789926)	(54, 0.010601970997897598)	(56, 0.0018288941509617639)	(58, 0.0004110357307168486)	(60, 0.0)	(62, 0.0052197039608046425)	(64, 0.000268744976464429)	(66, 0.0004036730946688948)	(68, 0.0021654617712794223)	(70, 0.0008824012239202414)	(72, 0.015295905917477577)	(74, 0.0037226925534620085)	(76, 0.0013131554677889)	(78, 0.002396387384905943)	(80, 0.005290018151532809)	(82, 0.005902437474841923)	(84, 0.0014309598425264875)	(86, 0.005501244300969627)	(88, 0.009470654070588376)	(90, 0.0035874424688661865)	(92, 0.010079571298687003)	(94, 1.6693475832404313e-06)	(96, 0.002321975558211988)	(98, 0.0011323313572201023)	(100, 0.0)
SRR10215668_2_val_2	(1, 0.0004956371500281143)	(2, 0.00037845775992562087)	(3, 0.0007046598458866162)	(4, 0.008628520225249825)	(5, 0.008004619148217628)	(6, 0.0022533280015655166)	(7, 0.004973790058269352)	(8, 0.0047711013834974714)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0005657422280264845)	(46, 0.0)	(48, 0.0)	(50, 0.003692561910993103)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.012856986500821649)	(76, 0.04606131814046132)	(78, 0.053098833075955164)	(80, 7.2446584626029136e-06)	(82, 8.925974793433976e-06)	(84, 4.584196773162498e-06)	(86, 4.70361473105656e-06)	(88, 0.0)	(90, 3.290111792734538e-06)	(92, 4.050784619258568e-05)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR10215669_1_val_1	(1, 0.09468352033328599)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.00034331810807870875)	(6, 3.0115623515676206e-05)	(7, 0.0)	(8, 0.0009335843289859624)	(9, 0.0)	(10, 0.0)	(12, 0.014053455713590303)	(14, 2.1080936460973346e-05)	(16, 0.0)	(18, 0.0)	(20, 0.003561253561253561)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0024350268010171535)	(40, 0.0104656660624598)	(42, 0.001132125791790584)	(44, 0.017853555092896056)	(46, 0.043812580543095996)	(48, 0.007053724762511405)	(50, 0.025682621987438647)	(52, 0.06025077289514766)	(54, 0.05311543286967353)	(56, 0.018429464127874422)	(58, 0.036921167562219026)	(60, 0.05679281369423837)	(62, 0.008560969247055203)	(64, 0.03120805783650928)	(66, 0.04748389604222037)	(68, 0.03952828933413503)	(70, 0.0003230436648319049)	(72, 0.001303737328008776)	(74, 0.0)	(76, 0.000492644578451174)	(78, 0.004475385271849091)	(80, 0.012088557786158574)	(82, 0.009741096664098848)	(84, 0.08867833628576258)	(86, 0.12613944980908326)	(88, 0.08070529193339428)	(90, 0.003130742786149278)	(92, 0.0)	(94, 0.0014933896396958043)	(96, 0.0)	(98, 0.000116682971797978)	(100, 0.0)
SRR10215669_2_val_2	(1, 0.06223995911984802)	(2, 0.10528120824845244)	(3, 0.02801957611898514)	(4, 0.04154450263987532)	(5, 0.02404732537726745)	(6, 0.004279430101577589)	(7, 0.004559505400273378)	(8, 0.00033729498337557354)	(9, 0.026775800867787716)	(10, 9.185265172281244e-05)	(12, 0.0001731648352151382)	(14, 0.0015419199240026217)	(16, 0.0030461953186106485)	(18, 0.0007709599620013108)	(20, 0.005049800703809384)	(22, 0.005773719565783735)	(24, 0.012708163289129657)	(26, 0.001081360327731922)	(28, 0.007387150938006954)	(30, 0.00103157104994151)	(32, 0.002524205995037898)	(34, 0.0005340425825719476)	(36, 0.0)	(38, 0.0017803473709832914)	(40, 0.0020349312658811737)	(42, 6.0203613502238635e-05)	(44, 0.0008564734934752527)	(46, 0.01565926726068369)	(48, 0.0008404126696403239)	(50, 0.0015713506617178019)	(52, 0.0004053920832454216)	(54, 0.003453465892117855)	(56, 0.0012057368376252647)	(58, 1.9820480752499614e-06)	(60, 0.001072909645692098)	(62, 0.0006919711782230433)	(64, 0.0)	(66, 0.00016476330006755078)	(68, 0.001823250143428642)	(70, 0.002567282502118234)	(72, 0.0)	(74, 0.0046009752272440085)	(76, 0.0)	(78, 0.0008452051597532622)	(80, 0.0)	(82, 7.691721149264156e-06)	(84, 0.00029895617092740403)	(86, 0.08082690848586475)	(88, 0.08905248078345165)	(90, 0.0784981435654605)	(92, 0.0030201033091459646)	(94, 0.0)	(96, 0.0006804751387811138)	(98, 0.0012280754906752941)	(100, 0.0)
SRR10215670_1_val_1	(1, 0.09270522918196515)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0002932485010573097)	(6, 1.3397139642212118e-05)	(7, 0.0)	(8, 0.0009601283410252018)	(9, 0.0)	(10, 0.0)	(12, 0.013573535314167912)	(14, 1.8607138391961275e-05)	(16, 0.0)	(18, 0.0)	(20, 0.0036195595101023333)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.002409171964461932)	(40, 0.010427423917046204)	(42, 0.0010434857092412827)	(44, 0.018755204305754593)	(46, 0.045794335837691)	(48, 0.0073431972054285)	(50, 0.027162192160252643)	(52, 0.06461411879446687)	(54, 0.057722833236083605)	(56, 0.019872534499743022)	(58, 0.040730986206624256)	(60, 0.06120021615821147)	(62, 0.008976254974919894)	(64, 0.033770779410857266)	(66, 0.05103978327207278)	(68, 0.043227297778488966)	(70, 0.0004056794530405884)	(72, 0.001542985778309803)	(74, 0.0)	(76, 0.0005591227984539811)	(78, 0.005480837960645758)	(80, 0.014111946902322947)	(82, 0.011792359516038478)	(84, 0.10501249005163797)	(86, 0.14662020792841057)	(88, 0.09666250180349308)	(90, 0.003576833794270617)	(92, 0.0)	(94, 0.0018424032916339221)	(96, 0.0)	(98, 0.00010688032014161556)	(100, 0.0)
SRR10215670_2_val_2	(1, 0.06166107948881696)	(2, 0.1049859405206596)	(3, 0.027525167680460476)	(4, 0.04080619877910675)	(5, 0.023705494311358665)	(6, 0.004117387583373191)	(7, 0.004686021732631528)	(8, 0.0002798513614150976)	(9, 0.026539733631222206)	(10, 7.963855231759426e-05)	(12, 0.00016299853231358077)	(14, 0.0015629996249247472)	(16, 0.0029964935666414436)	(18, 0.0007710798149628753)	(20, 0.004923476857224576)	(22, 0.0057548586489101)	(24, 0.012515318239700032)	(26, 0.0010626945499295534)	(28, 0.007139739382423935)	(30, 0.0009236557974800566)	(32, 0.00251899227465319)	(34, 0.0005335622517500255)	(36, 0.0)	(38, 0.0017364815305890616)	(40, 0.0019474331347256158)	(42, 5.551681855521467e-05)	(44, 0.0009505198656595088)	(46, 0.015567105701821732)	(48, 0.0008676995447090142)	(50, 0.0016647849022057505)	(52, 0.00040480307347543143)	(54, 0.0035904498581046003)	(56, 0.0012065755662840415)	(58, 0.0)	(60, 0.001110702616794496)	(62, 0.0006393654735891413)	(64, 0.0)	(66, 0.00014993072431661062)	(68, 0.00184022049413479)	(70, 0.0023860355966838706)	(72, 0.0)	(74, 0.004316239704728028)	(76, 0.0)	(78, 0.0007218947776946582)	(80, 0.0)	(82, 1.6300987696405712e-06)	(84, 0.00032120160477703137)	(86, 0.08575711384581655)	(88, 0.09500123704170947)	(90, 0.0843353634982508)	(92, 0.0030756786737221806)	(94, 1.9382141895304065e-05)	(96, 0.0007011030875538337)	(98, 0.0011918415694169785)	(100, 0.0)
SRR10215671_1_val_1	(1, 0.0006523082061773127)	(2, 0.015176619450772796)	(3, 4.181462860110979e-05)	(4, 0.0006334916233068133)	(5, 0.0012021705722819066)	(6, 0.00369432243690805)	(7, 0.0012063520351420173)	(8, 0.0)	(9, 6.2721942901664675e-06)	(10, 0.0)	(12, 0.004237912608722477)	(14, 0.00040664726314579264)	(16, 0.0)	(18, 0.0)	(20, 0.0007663040090255349)	(22, 0.0038183940817590025)	(24, 6.173601937615313e-05)	(26, 0.005008060148017723)	(28, 0.010247026547854796)	(30, 0.02100293316788975)	(32, 0.01741657297981999)	(34, 0.0)	(36, 0.0020879253932271917)	(38, 0.004699778818477113)	(40, 0.010454090840885404)	(42, 0.006678116199402543)	(44, 0.01920139033096802)	(46, 0.04213931791786558)	(48, 0.07484529183459865)	(50, 0.07250328709470955)	(52, 0.21170936217036096)	(54, 0.08586240077063378)	(56, 0.0005942696487447048)	(58, 0.015997532944689734)	(60, 0.034428372926793835)	(62, 0.0056838129964322595)	(64, 4.352747467259577e-06)	(66, 0.002697493810016268)	(68, 0.0098931861775319)	(70, 0.00388043340136358)	(72, 0.0068541559785245685)	(74, 0.0010897973892800865)	(76, 0.00019223547129902232)	(78, 0.01888560195895092)	(80, 0.08825168611847595)	(82, 0.012579277569212155)	(84, 0.0)	(86, 0.0009558173692108024)	(88, 0.0007168850742739931)	(90, 0.0)	(92, 0.020400039146280326)	(94, 0.024445002379080434)	(96, 3.0343979349910587e-05)	(98, 0.0)	(100, 0.0)
SRR10215671_2_val_2	(1, 0.0010474564464578002)	(2, 0.0017185812355056122)	(3, 0.0009993696235665239)	(4, 0.011655827722559353)	(5, 0.005440083181004384)	(6, 0.0)	(7, 0.0006293101604467024)	(8, 0.0)	(9, 0.0)	(10, 0.0008331564748771125)	(12, 0.006754107884794259)	(14, 0.005626158278279322)	(16, 0.004618425728992576)	(18, 0.0035531980653793044)	(20, 0.0003554769026895989)	(22, 2.0923291718370735e-05)	(24, 0.0005684365701730758)	(26, 0.0012368676883431362)	(28, 1.57608867537207e-05)	(30, 0.0005960577812515754)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 4.514964681124411e-06)	(44, 0.0001622272616447279)	(46, 0.00043493655490405003)	(48, 0.0005759809495931057)	(50, 0.001044729637997858)	(52, 3.7964548451558947e-06)	(54, 6.506933339187838e-06)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 3.118673478473278e-06)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.00010029991159491496)	(92, 0.0003333240027864371)	(94, 0.0)	(96, 0.00014115367923923813)	(98, 0.0)	(100, 0.0)
SRR10215672_1_val_1	(1, 0.006247223974726991)	(2, 0.0010027247176826294)	(3, 0.0)	(4, 0.0008035378663145224)	(5, 2.2634869473648516e-06)	(6, 0.001134006960629791)	(7, 0.008048959584829414)	(8, 0.0)	(9, 0.0001403361907366208)	(10, 6.1114147578851e-05)	(12, 0.0)	(14, 0.002271409151680629)	(16, 0.0)	(18, 0.0007277110535777999)	(20, 6.790955565430863e-06)	(22, 0.0)	(24, 0.00025829014506866)	(26, 0.010149407260097413)	(28, 0.018504375126204307)	(30, 0.02644239793367738)	(32, 0.02783954441855978)	(34, 0.001063421373545757)	(36, 0.003464467402007655)	(38, 0.01339035293949688)	(40, 0.024670153457553065)	(42, 0.011800224505708928)	(44, 0.01487690801729608)	(46, 0.03169199305521068)	(48, 0.05986498878895228)	(50, 0.041838014108050825)	(52, 0.24571163982132216)	(54, 0.0688031551569592)	(56, 0.0)	(58, 0.012192500108968373)	(60, 0.008359640822501473)	(62, 0.0010470697178964186)	(64, 1.8578068682810288e-05)	(66, 0.007849275563108025)	(68, 0.012684686310156207)	(70, 0.01195332342562908)	(72, 0.011235922877211478)	(74, 0.004273546899322525)	(76, 0.001371244242960033)	(78, 0.014503437439536035)	(80, 0.05834854243220797)	(82, 0.009259302428754576)	(84, 0.0)	(86, 0.0003748290784111353)	(88, 3.83430150404886e-06)	(90, 0.0)	(92, 0.017649081517269218)	(94, 0.02420251730553107)	(96, 0.00010229493893910712)	(98, 0.0)	(100, 0.0)
SRR10215672_2_val_2	(1, 0.0)	(2, 0.00042327205915722733)	(3, 2.2634869473648516e-06)	(4, 0.000122228295157702)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0007299745405251648)	(14, 0.0031881213653633935)	(16, 0.0046390164986242636)	(18, 0.00543010518672828)	(20, 0.005874891303191254)	(22, 0.002033408228837202)	(24, 0.0005090402313994857)	(26, 0.002936909840909399)	(28, 0.0011754854456182823)	(30, 0.0002042071440306413)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 3.031154473822536e-05)	(40, 0.0009885858917305242)	(42, 0.004044467737537456)	(44, 0.006129434302966145)	(46, 0.007573595504768739)	(48, 0.004134255257475027)	(50, 0.008467718685409985)	(52, 0.002784144068992863)	(54, 0.0010322440837917761)	(56, 0.0003692265208139859)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 3.152357239749346e-06)	(68, 0.00029037634555144484)	(70, 0.0)	(72, 1.6563392808280847e-05)	(74, 0.0006959108330125303)	(76, 5.333590630333375e-05)	(78, 0.0008202005783900583)	(80, 0.0011947360886563057)	(82, 0.0028879080510291907)	(84, 4.7822068063494094e-05)	(86, 0.0)	(88, 0.0)	(90, 2.7148949394804345e-05)	(92, 0.000696753715878362)	(94, 0.0003202138690305942)	(96, 0.0004938075296102697)	(98, 0.0)	(100, 0.0)
SRR10215673_1_val_1	(1, 0.006312265991155827)	(2, 0.0012354561925422786)	(3, 0.0)	(4, 0.0006978039606025832)	(5, 0.0)	(6, 0.0011553803282108345)	(7, 0.007968692441897697)	(8, 0.0)	(9, 0.000169303256015053)	(10, 6.634857330319644e-05)	(12, 1.1439409190206283e-06)	(14, 0.0022478439058755345)	(16, 0.0)	(18, 0.0007984707614763984)	(20, 6.8641438916755724e-06)	(22, 0.0)	(24, 0.00023932346531308675)	(26, 0.009974698432190659)	(28, 0.018229337965329623)	(30, 0.026007434437725248)	(32, 0.028096802619661344)	(34, 0.001138633637781342)	(36, 0.0032032557476592348)	(38, 0.013265578133131603)	(40, 0.024405948105563374)	(42, 0.011890983785524407)	(44, 0.01496462324948647)	(46, 0.031781473845476846)	(48, 0.06027927973700818)	(50, 0.04205014291783304)	(52, 0.24429199221928094)	(54, 0.06918178904193921)	(56, 0.0)	(58, 0.011818453885228737)	(60, 0.007952109397649032)	(62, 0.0011170054708614819)	(64, 2.8029043009211758e-05)	(66, 0.008017216949547854)	(68, 0.012648114177672923)	(70, 0.012003427886815769)	(72, 0.011121839576716955)	(74, 0.004166474827029319)	(76, 0.00138193077931381)	(78, 0.014537121768538528)	(80, 0.05849247655689497)	(82, 0.009209502246694451)	(84, 0.0)	(86, 0.0003396718310890545)	(88, 3.862347704491855e-06)	(90, 0.0)	(92, 0.017604982322130806)	(94, 0.02379373264733391)	(96, 7.783329442019214e-05)	(98, 0.0)	(100, 0.0)
SRR10215673_2_val_2	(1, 0.0)	(2, 0.00041181873084742614)	(3, 1.1439409190206282e-05)	(4, 0.00011210621006402157)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0007687282975818622)	(14, 0.0032362088599093577)	(16, 0.004451074115909265)	(18, 0.005313605568850818)	(20, 0.005669379715625287)	(22, 0.0019420313489891365)	(24, 0.00041141230222485235)	(26, 0.002960724305167638)	(28, 0.0010605454712034011)	(30, 0.00022486585540908705)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 2.9448278492511055e-05)	(40, 0.0008638633959991743)	(42, 0.003814398467144058)	(44, 0.005969529304382724)	(46, 0.007285363602602109)	(48, 0.00395283131421677)	(50, 0.00827558392224742)	(52, 0.0027002183044819972)	(54, 0.0010853093610201671)	(56, 0.00034680630748287565)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 1.5841567344395849e-06)	(68, 0.0002240751102348789)	(70, 3.2739009543143e-06)	(72, 1.832001925933661e-05)	(74, 0.0006575220806363673)	(76, 4.155210765015334e-05)	(78, 0.0007131066107412661)	(80, 0.001114018845336454)	(82, 0.0026406148791774113)	(84, 5.3743606340907886e-05)	(86, 0.0)	(88, 0.0)	(90, 1.9530454286569494e-05)	(92, 0.0006897961203202427)	(94, 0.00028599424133354286)	(96, 0.0005181476210063538)	(98, 0.0)	(100, 0.0)
SRR10215674_1_val_1	(1, 0.03265118466497116)	(2, 0.0)	(3, 0.001314701115460103)	(4, 1.529095861182207)	(5, 0.00038553471529315255)	(6, 7.072759165449921e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00020178165854371833)	(12, 0.0)	(14, 0.0)	(16, 0.0013396637948675733)	(18, 0.0)	(20, 0.0)	(22, 0.0006020121019968298)	(24, 0.0001540185104857363)	(26, 0.0009975047377307196)	(28, 0.0009911848239858654)	(30, 0.007190022357037814)	(32, 0.002447428878554711)	(34, 0.008037414753782375)	(36, 0.016378836726994372)	(38, 0.011359746941108298)	(40, 0.0011850010926407132)	(42, 0.0004886076165933388)	(44, 0.003502029441801845)	(46, 0.0)	(48, 0.002338311881539185)	(50, 0.00013212598480205997)	(52, 0.0014017591812920005)	(54, 0.010230020850818802)	(56, 0.0016582720455698594)	(58, 0.0003772569804382801)	(60, 0.0)	(62, 0.004933947975063692)	(64, 0.0002559052792199495)	(66, 0.0003372047592421759)	(68, 0.002147249661911107)	(70, 0.000881550251924051)	(72, 0.0147614634636375)	(74, 0.0036070392488165206)	(76, 0.0012496850337369325)	(78, 0.002380352926514478)	(80, 0.005032674853069322)	(82, 0.005626006498226298)	(84, 0.0014142917318064252)	(86, 0.005460478657219452)	(88, 0.009250994817369356)	(90, 0.003394641313833563)	(92, 0.009497407526555274)	(94, 2.9288311458113166e-06)	(96, 0.0022412117903318034)	(98, 0.0010946465943421498)	(100, 0.0)
SRR10215674_2_val_2	(1, 0.0004826118018777593)	(2, 0.00036611929797623124)	(3, 0.0007835507702900402)	(4, 0.008147541195493782)	(5, 0.00749989834642219)	(6, 0.0019304472075110373)	(7, 0.004476640507073009)	(8, 0.004283873149426433)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0003450944146523273)	(46, 0.0)	(48, 0.0)	(50, 0.0032513928235585582)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.012576049609336993)	(76, 0.044846336289184885)	(78, 0.05191174042048153)	(80, 6.304734394023354e-06)	(82, 9.070628931623616e-06)	(84, 1.331729930497015e-06)	(86, 2.7333868913160817e-06)	(88, 0.0)	(90, 0.0)	(92, 4.1249348481272645e-05)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR10215675_1_val_1	(1, 0.005540605348259985)	(2, 0.018286418889759737)	(3, 0.0)	(4, 0.00012106202508943886)	(5, 0.00021992934557914725)	(6, 0.001647452391425447)	(7, 2.82478058542024e-05)	(8, 6.35575631719554e-05)	(9, 0.0006537349354829698)	(10, 3.1274356481438375e-05)	(12, 0.004358737328324338)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 2.0187162552337047e-05)	(24, 0.0008599367448102918)	(26, 0.0)	(28, 0.0035721585073153843)	(30, 0.004425385679529205)	(32, 0.009187038639947763)	(34, 0.0)	(36, 0.0018979550749912242)	(38, 0.010673626950109484)	(40, 0.0034826548938171834)	(42, 0.0005239208804923058)	(44, 0.008969532720324412)	(46, 0.020277496502091052)	(48, 0.03650971299145765)	(50, 0.03340928555589523)	(52, 0.06948228006385226)	(54, 0.05977316709398205)	(56, 0.00040741820020478926)	(58, 0.018409925638947326)	(60, 0.015041654160936176)	(62, 0.0038883888819595805)	(64, 0.0)	(66, 0.0008206666097743343)	(68, 0.008094165094583767)	(70, 0.0021018303083474607)	(72, 0.0005866587874993007)	(74, 9.460420610300333e-06)	(76, 0.0)	(78, 0.009707822566678855)	(80, 0.04630536458049637)	(82, 0.0017877673951784006)	(84, 0.0006897400293840943)	(86, 0.006050203904659336)	(88, 0.001673753588461153)	(90, 0.0)	(92, 0.006998681242635703)	(94, 0.011424714223730299)	(96, 0.0)	(98, 0.0)	(100, 0.0)
SRR10215675_2_val_2	(1, 0.0)	(2, 0.0001291328267620681)	(3, 9.785847028062974e-05)	(4, 0.0005276286593481378)	(5, 0.0007031685957278241)	(6, 5.851331212656212e-05)	(7, 5.9522162335640776e-05)	(8, 0.0)	(9, 3.0265506272359716e-06)	(10, 0.0021211075645878766)	(12, 0.011241113454658938)	(14, 0.004222542550098719)	(16, 0.0042255691007259556)	(18, 0.00401118843129674)	(20, 0.0002790126878219569)	(22, 0.0)	(24, 0.00011930788585440459)	(26, 0.00014893223640992585)	(28, 0.0005167252191198189)	(30, 0.0009086206895497966)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0007575191513724258)	(44, 0.0017826746102344027)	(46, 0.0047447703398089056)	(48, 0.0017442047046096162)	(50, 0.0038661484814792157)	(52, 0.00020724418410805558)	(54, 1.319251275824822e-06)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 3.17944908398045e-05)	(70, 2.4398660250046743e-05)	(72, 0.0005249157520649489)	(74, 5.149164074405833e-05)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0002604615035583723)	(94, 0.0011374632906682434)	(96, 5.14514852740361e-05)	(98, 0.00010131625196361216)	(100, 0.0)
SRR10215676_1_val_1	(1, 0.0423323448765518)	(2, 0.0005078290031627919)	(3, 0.0019447276572731797)	(4, 4.680451642053381e-06)	(5, 7.020677463080071e-06)	(6, 0.00010999061358825443)	(7, 0.0)	(8, 0.0)	(9, 2.106203238924021e-05)	(10, 0.0)	(11, 0.0003065695825544964)	(12, 6.318609716772063e-05)	(13, 2.3402258210266905e-06)	(14, 6.552632298874733e-05)	(15, 4.212406477848042e-05)	(16, 0.00013105264597749466)	(17, 0.0004774060674894448)	(18, 0.00046570493838431133)	(19, 0.00021998122717650887)	(20, 0.0049074535466929695)	(21, 0.00099228489135791)	(22, 0.0007325592047093867)	(23, 0.0014955945962177794)	(24, 0.00020599855140882294)	(25, 0.004828171533273911)	(26, 0.0016218631274550746)	(27, 0.00527663560211764)	(28, 0.013373895884232287)	(29, 0.005632563305979904)	(30, 0.0036558055756963363)	(31, 0.009557967992954788)	(32, 0.008800627405799356)	(33, 0.016285970700113922)	(34, 0.0029357986225573246)	(35, 0.0024108230388500337)	(36, 0.0110459052379893)	(37, 0.00855781506148383)	(38, 0.009047770954230061)	(39, 0.00043619823515715677)	(40, 0.000365319669432591)	(41, 0.0019574455815711783)	(42, 0.0)													
