Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR10215667_1_val_1	(1, 31.163706991397294)	(2, 31.32980316052782)	(3, 31.376475467517142)	(4, 34.492370531765914)	(5, 34.80546783066968)	(6, 34.94435364322364)	(7, 34.892754561681485)	(8, 34.882286188000606)	(9, 36.41794936322251)	(10, 36.289235408049365)	(12, 36.20940823224046)	(14, 37.2400007319624)	(16, 37.23206604494368)	(18, 37.289145498270294)	(20, 37.339672475577586)	(22, 37.30540799052317)	(24, 37.260587652415595)	(26, 37.07334218483318)	(28, 37.02137155476839)	(30, 36.94796677983953)	(32, 36.872774491510285)	(34, 36.81689142497945)	(36, 36.762304249008665)	(38, 36.71239856361956)	(40, 36.66772907268372)	(42, 36.630628345560304)	(44, 36.57496567885494)	(46, 36.447736553804866)	(48, 36.421201695519386)	(50, 36.31901567374824)	(52, 36.2009271013739)	(54, 36.06246074584255)	(56, 35.93110565059342)	(58, 35.80807946043015)	(60, 35.653531264069805)	(62, 35.468756752437855)	(64, 35.25056523718334)	(66, 35.04765044400929)	(68, 34.84690845402818)	(70, 34.602966346756446)	(72, 34.330944218305056)	(74, 34.05902477105977)	(76, 31.280946084805016)	(78, 33.3797293990811)	(80, 33.619502590937685)	(82, 33.50430181288274)	(84, 33.3788781972427)	(86, 33.23861108077037)	(88, 33.13007142671958)	(90, 33.03664914431211)	(92, 32.98805224177564)	(94, 32.87740558437855)	(96, 32.84658270425888)	(98, 33.010631551688306)	(100, 33.32754736864875)
SRR10215667_2_val_2	(1, 30.3216415651645)	(2, 30.399774188406884)	(3, 30.43013920756606)	(4, 34.16551622602093)	(5, 34.20524142301598)	(6, 34.26466861594374)	(7, 34.240209436616645)	(8, 34.238887302705436)	(9, 35.65990716475556)	(10, 35.54050466542583)	(12, 35.50785696071806)	(14, 36.54051248574074)	(16, 36.55949249732578)	(18, 36.53865022556721)	(20, 36.558652452436405)	(22, 36.49485509539347)	(24, 36.51166033871181)	(26, 36.42597937578975)	(28, 36.3728585812327)	(30, 36.3530342341862)	(32, 36.26813022619598)	(34, 36.22007648281746)	(36, 36.17455322385796)	(38, 36.146886784991445)	(40, 36.07748327891833)	(42, 36.01583810266017)	(44, 35.962437791791814)	(46, 35.88294530887505)	(48, 35.845816815812796)	(50, 34.38431949272065)	(52, 34.71643939063051)	(54, 35.46219923489674)	(56, 35.468718049539675)	(58, 35.4315860913905)	(60, 35.33358060285603)	(62, 35.1438307349473)	(64, 35.019864388597384)	(66, 34.887018827693325)	(68, 34.691151740580366)	(70, 34.51870829709206)	(72, 34.342466215984544)	(74, 34.07037609497776)	(76, 33.805801801827194)	(78, 33.60318254912919)	(80, 33.54129041291951)	(82, 33.39694233970667)	(84, 33.23589083808587)	(86, 33.065920032271755)	(88, 32.974812553148965)	(90, 32.9222169348392)	(92, 32.87220976487424)	(94, 32.83224725195932)	(96, 32.87034726051691)	(98, 33.01100068255174)	(100, 33.2275243654381)
SRR10215668_1_val_1	(1, 31.14604710291614)	(2, 31.314420014987245)	(3, 31.355312265101837)	(4, 34.45262425381867)	(5, 34.79320250908944)	(6, 34.938492458959935)	(7, 34.878986389407984)	(8, 34.86601391834627)	(9, 36.38783740004143)	(10, 36.25940595401465)	(12, 36.173843083526876)	(14, 37.18819413844305)	(16, 37.18476495484944)	(18, 37.244078937294404)	(20, 37.29171244343185)	(22, 37.267411317508696)	(24, 37.217902346824786)	(26, 37.0293913935263)	(28, 36.981659346732584)	(30, 36.90353248687757)	(32, 36.834392011983866)	(34, 36.782071627459814)	(36, 36.72034729328267)	(38, 36.672301484798325)	(40, 36.621589998120875)	(42, 36.581782962934305)	(44, 36.53000665056339)	(46, 36.40548777656359)	(48, 36.37335757607512)	(50, 36.258434697280556)	(52, 36.140708093856226)	(54, 35.990070969409274)	(56, 35.85485396051492)	(58, 35.71481852322337)	(60, 35.54238241717492)	(62, 35.34039959020316)	(64, 35.10936362772368)	(66, 34.87513967174082)	(68, 34.661167927388306)	(70, 34.40746808923521)	(72, 34.1197824333631)	(74, 33.839053091426734)	(76, 31.06773731688576)	(78, 33.1586227903239)	(80, 33.41159813676478)	(82, 33.32493690915692)	(84, 33.22639839467611)	(86, 33.120651118518126)	(88, 33.0302481579229)	(90, 32.963963075688525)	(92, 32.943800120245164)	(94, 32.84806553663911)	(96, 32.832190339657785)	(98, 33.006537084045064)	(100, 33.33377828657947)
SRR10215668_2_val_2	(1, 30.196121403358745)	(2, 30.25603796498227)	(3, 30.282318974429508)	(4, 34.019040985819444)	(5, 34.07416053991322)	(6, 34.14243265712327)	(7, 34.11385491579497)	(8, 34.10653167896515)	(9, 35.500061337076694)	(10, 35.36986918362085)	(12, 35.33219575634205)	(14, 36.33433675047965)	(16, 36.35297910468201)	(18, 36.33485224478578)	(20, 36.35203968820676)	(22, 36.2890646273112)	(24, 36.3088230804101)	(26, 36.21889739299397)	(28, 36.1646585393392)	(30, 36.13935516988756)	(32, 36.05365809269924)	(34, 36.009999945069765)	(36, 35.959926642245904)	(38, 35.939055034960305)	(40, 35.86653501700293)	(42, 35.81328980425907)	(44, 35.76625640777654)	(46, 35.68916268003245)	(48, 35.64934089743858)	(50, 34.161336745197126)	(52, 34.49721603592215)	(54, 35.240448021080965)	(56, 35.244703527935414)	(58, 35.19640942211437)	(60, 35.08159104253231)	(62, 34.87718622661997)	(64, 34.74554907717226)	(66, 34.58056090363878)	(68, 34.36285149030556)	(70, 34.18439603716136)	(72, 34.003856400326455)	(74, 33.726072351109664)	(76, 33.4670764795927)	(78, 33.28214458586389)	(80, 33.249946560226576)	(82, 33.137519804822176)	(84, 33.00555204284791)	(86, 32.87167534817548)	(88, 32.799986415026275)	(90, 32.77612191776247)	(92, 32.753059348832146)	(94, 32.73019360661951)	(96, 32.78179229299556)	(98, 32.938680523493446)	(100, 33.159544690199056)
SRR10215669_1_val_1	(1, 32.09441247972165)	(2, 32.27067886277142)	(3, 32.28780661168036)	(4, 35.8887370157995)	(5, 35.955124980439905)	(6, 35.93110891507985)	(7, 35.8725061703901)	(8, 35.86220367581664)	(9, 37.49519782290544)	(10, 37.3949211988572)	(12, 37.35888357890215)	(14, 38.76585462598263)	(16, 38.79469032044108)	(18, 38.79055088281541)	(20, 38.7709987730842)	(22, 38.715489996543724)	(24, 38.685358713409606)	(26, 38.56584871478508)	(28, 38.47575323726586)	(30, 38.37962957891958)	(32, 38.29136642158531)	(34, 38.215388852644196)	(36, 38.10557165820394)	(38, 37.99009709715074)	(40, 37.91798168766337)	(42, 37.98571016866781)	(44, 37.93229479670057)	(46, 37.86574837344121)	(48, 37.689256574472964)	(50, 37.528794632572854)	(52, 37.39326724438466)	(54, 37.28680926371987)	(56, 37.209156605590465)	(58, 37.03015227613595)	(60, 36.82383313167183)	(62, 36.72947313713994)	(64, 36.535712077649876)	(66, 36.29173337385711)	(68, 36.0455949562876)	(70, 35.714149666615214)	(72, 35.4228824608409)	(74, 35.10816546921349)	(76, 32.64028519843181)	(78, 34.4397536507897)	(80, 34.51259388455928)	(82, 34.33026007934569)	(84, 34.08308920024673)	(86, 33.917214651861585)	(88, 33.83121219010809)	(90, 33.80833726417858)	(92, 33.79249191995834)	(94, 33.76649057524221)	(96, 33.79813552066429)	(98, 33.865777499907864)	(100, 33.9919224067228)
SRR10215669_2_val_2	(1, 31.351625472709884)	(2, 31.47759632512297)	(3, 31.55480682092371)	(4, 35.159232323845586)	(5, 35.22826880699608)	(6, 35.32303231442542)	(7, 35.27821761645922)	(8, 35.28927242942373)	(9, 36.88823893350217)	(10, 36.86855433804112)	(12, 36.83538959799136)	(14, 38.08226734566556)	(16, 38.07373083125505)	(18, 38.0586458552048)	(20, 38.047040819407755)	(22, 38.02147346062543)	(24, 38.057028689797534)	(26, 38.03201231820259)	(28, 37.98942599224756)	(30, 37.94490530134517)	(32, 37.883702398596526)	(34, 37.82407094884911)	(36, 37.76711088917721)	(38, 37.71640550974406)	(40, 37.680746968892166)	(42, 37.62932219936326)	(44, 37.54296893567755)	(46, 37.41638388052969)	(48, 37.35396223473957)	(50, 35.84891118141523)	(52, 36.21336907570162)	(54, 37.00526545217366)	(56, 37.04385637686275)	(58, 36.938718472808375)	(60, 36.77909593943026)	(62, 36.56410469281578)	(64, 36.33540569593539)	(66, 36.07402953073535)	(68, 35.81001400731755)	(70, 35.593630693838875)	(72, 35.35788138373408)	(74, 35.10266941709221)	(76, 34.892883103829476)	(78, 34.67025973601669)	(80, 34.45292966968373)	(82, 34.2611990800814)	(84, 34.03172426952685)	(86, 33.85947416329801)	(88, 33.68397677253388)	(90, 33.655582981752374)	(92, 33.66563612897252)	(94, 33.637587964913976)	(96, 33.66956392825058)	(98, 33.7187508599506)	(100, 33.79705925678376)
SRR10215670_1_val_1	(1, 32.002799972413804)	(2, 32.17915585486486)	(3, 32.191576045312935)	(4, 35.807218569376325)	(5, 35.88642356048367)	(6, 35.86010560905637)	(7, 35.80156606310419)	(8, 35.78858987647525)	(9, 37.39303627696824)	(10, 37.2874775715136)	(12, 37.24810890814666)	(14, 38.62930947465513)	(16, 38.66279968898987)	(18, 38.655862315154636)	(20, 38.634266609780994)	(22, 38.58524519417148)	(24, 38.54799379559327)	(26, 38.42031823176557)	(28, 38.32868786695719)	(30, 38.22024733563555)	(32, 38.136677214791305)	(34, 38.05775606812182)	(36, 37.944535177253414)	(38, 37.83451681370525)	(40, 37.76781253517976)	(42, 37.846493772988765)	(44, 37.80129753951527)	(46, 37.744400825340264)	(48, 37.56361514963341)	(50, 37.40046612255085)	(52, 37.26745778117568)	(54, 37.151780505702675)	(56, 37.07557035225907)	(58, 36.89107416362255)	(60, 36.66289900598922)	(62, 36.55699230685243)	(64, 36.35531850622769)	(66, 36.07153768371863)	(68, 35.81022958394449)	(70, 35.474993415562565)	(72, 35.168283715738156)	(74, 34.849889023819145)	(76, 32.40968262361992)	(78, 34.195925669949865)	(80, 34.28970584840454)	(82, 34.134584981875406)	(84, 33.906693548543394)	(86, 33.775586729198864)	(88, 33.70660942627009)	(90, 33.712331785248004)	(92, 33.72255064060998)	(94, 33.71006677532766)	(96, 33.755743031701314)	(98, 33.83443830741992)	(100, 33.960026320029144)
SRR10215670_2_val_2	(1, 31.391347299573543)	(2, 31.518503258459745)	(3, 31.58601513677311)	(4, 35.19800128371392)	(5, 35.281000121482286)	(6, 35.38085391552023)	(7, 35.33941068275114)	(8, 35.34782960904512)	(9, 36.94130333537124)	(10, 36.92454121383653)	(12, 36.89231971606877)	(14, 38.13688903293626)	(16, 38.13041914484599)	(18, 38.11607352493139)	(20, 38.10556973796619)	(22, 38.0883512117803)	(24, 38.122680919239144)	(26, 38.09757359950422)	(28, 38.05764900099811)	(30, 38.006253312882734)	(32, 37.95311843165602)	(34, 37.89664501472792)	(36, 37.84328716505505)	(38, 37.804700369616654)	(40, 37.77842294447058)	(42, 37.73352234980771)	(44, 37.65574451913578)	(46, 37.53394583232745)	(48, 37.4703275852916)	(50, 35.93347646031328)	(52, 36.30407779100527)	(54, 37.09031538764144)	(56, 37.12364451551894)	(58, 37.00933535696218)	(60, 36.82170965071731)	(62, 36.586271663347155)	(64, 36.34380435093489)	(66, 36.03625032777043)	(68, 35.74880246450046)	(70, 35.51704158962707)	(72, 35.251864239147636)	(74, 34.98222721652426)	(76, 34.76996118356651)	(78, 34.54109350540695)	(80, 34.34342616547549)	(82, 34.17039129811595)	(84, 33.95900702333088)	(86, 33.81358479392741)	(88, 33.64875298589128)	(90, 33.63667598897509)	(92, 33.66132327128308)	(94, 33.64212821637114)	(96, 33.68473050841517)	(98, 33.73719531577528)	(100, 33.80885062078437)
SRR10215671_1_val_1	(1, 32.61236264966004)	(2, 32.68877432563406)	(3, 32.77591954497488)	(4, 36.226322764483854)	(5, 36.25158908655756)	(6, 36.26644829116262)	(7, 36.21760267911343)	(8, 36.20262076948074)	(9, 37.97390144137324)	(10, 37.93414394614811)	(12, 37.8915752116275)	(14, 39.35201151675227)	(16, 39.32190289342804)	(18, 39.30407114959766)	(20, 39.30164988767548)	(22, 39.25319059492868)	(24, 39.19197788942301)	(26, 39.09406329277115)	(28, 39.02231660003842)	(30, 38.94316344667668)	(32, 38.82713199588828)	(34, 38.76359480677964)	(36, 38.72140412611202)	(38, 38.668335504311514)	(40, 38.603452275696455)	(42, 38.52599653634141)	(44, 38.37008151185524)	(46, 38.19899363299507)	(48, 38.084299095550406)	(50, 37.98080047104756)	(52, 37.68330317449234)	(54, 37.55825927717114)	(56, 37.48153713338536)	(58, 37.35048678222667)	(60, 37.11221016441192)	(62, 36.855152159944254)	(64, 36.52960344217253)	(66, 36.204607073447235)	(68, 35.88057526809764)	(70, 35.57363554665794)	(72, 35.249155565043)	(74, 34.8564627134684)	(76, 30.59336738168513)	(78, 33.97662188670306)	(80, 34.26830403039227)	(82, 34.203580614157616)	(84, 34.08250315349083)	(86, 33.96262123560784)	(88, 33.815375132701895)	(90, 33.66360514003857)	(92, 33.537581688727826)	(94, 33.49696626084568)	(96, 33.588758874492825)	(98, 33.64242041604284)	(100, 33.824453608912606)
SRR10215671_2_val_2	(1, 32.20215384643046)	(2, 32.313187198593624)	(3, 32.3999694669582)	(4, 35.88396281667603)	(5, 35.947131967030586)	(6, 36.03164115036977)	(7, 35.97620028420985)	(8, 35.95849329432391)	(9, 37.7322501239856)	(10, 37.68504110513889)	(12, 37.62947465919562)	(14, 39.06171608155701)	(16, 39.039396990404654)	(18, 39.04470543068116)	(20, 39.04218649965127)	(22, 39.00428588925969)	(24, 38.94479526773714)	(26, 38.8881331719507)	(28, 38.820096006930385)	(30, 38.764346892743504)	(32, 38.684317165118415)	(34, 38.62918271052811)	(36, 38.58455330860281)	(38, 38.54775977321711)	(40, 38.49470390525447)	(42, 38.41776061502928)	(44, 38.38495248950804)	(46, 38.28978254368022)	(48, 38.189602924927684)	(50, 36.11942522644348)	(52, 36.733818935228726)	(54, 37.732243730374165)	(56, 37.795527735055046)	(58, 37.61976390968412)	(60, 37.3712237934011)	(62, 37.17248443313686)	(64, 36.94642638758823)	(66, 36.66302753231001)	(68, 36.34186301434548)	(70, 36.06102150211899)	(72, 35.7693116637155)	(74, 35.45425464016999)	(76, 35.177644407760134)	(78, 34.87643488552162)	(80, 34.67961437740069)	(82, 34.4789590075646)	(84, 34.232113092610234)	(86, 34.10939992396679)	(88, 33.931215494580144)	(90, 33.855254120420206)	(92, 33.80561814948052)	(94, 33.752906485516405)	(96, 33.773237425278325)	(98, 33.85191261646208)	(100, 33.989893352685144)
SRR10215672_1_val_1	(1, 32.53011738013247)	(2, 32.640392834497476)	(3, 32.717639487326544)	(4, 36.1811510931182)	(5, 36.19462972782724)	(6, 36.208832655724564)	(7, 36.162632759451114)	(8, 36.14931179924283)	(9, 37.90477994798643)	(10, 37.85824199993739)	(12, 37.82423539467506)	(14, 39.26486356617393)	(16, 39.22190293475343)	(18, 39.2092998394305)	(20, 39.21759494522588)	(22, 39.17452282640545)	(24, 39.13035096317488)	(26, 39.00876155082526)	(28, 38.94506543434932)	(30, 38.86660384642847)	(32, 38.75849068747704)	(34, 38.70551857051087)	(36, 38.66407079503418)	(38, 38.62328739156925)	(40, 38.54317694130849)	(42, 38.47552092808611)	(44, 38.33941323132097)	(46, 38.17602757560502)	(48, 38.064669149439716)	(50, 37.961140820386774)	(52, 37.6149448703081)	(54, 37.52874606279589)	(56, 37.46200497015602)	(58, 37.3241104341367)	(60, 37.09447934689862)	(62, 36.8171514119305)	(64, 36.484836986106814)	(66, 36.15543398533252)	(68, 35.802390710810144)	(70, 35.50589894789465)	(72, 35.17107368347952)	(74, 34.740664795543196)	(76, 30.554138165317525)	(78, 33.901695613979705)	(80, 34.190504073158806)	(82, 34.12875793578242)	(84, 33.99810912252643)	(86, 33.88518024212829)	(88, 33.74285385916188)	(90, 33.58997890677587)	(92, 33.476043805515374)	(94, 33.432733623103914)	(96, 33.535382436882955)	(98, 33.586171960991216)	(100, 33.76968062615862)
SRR10215672_2_val_2	(1, 32.06699982478347)	(2, 32.195395850254314)	(3, 32.293464772209575)	(4, 35.8012142837887)	(5, 35.84237414158106)	(6, 35.93121928632121)	(7, 35.8862830721756)	(8, 35.790468628489656)	(9, 37.57539968143232)	(10, 37.54459155298813)	(12, 37.499656629030085)	(14, 38.89058937872784)	(16, 38.8990576266348)	(18, 38.8939771849117)	(20, 38.85738880107931)	(22, 38.84419019207665)	(24, 38.783249029960075)	(26, 38.72488851468128)	(28, 38.6339542505126)	(30, 38.576791375354716)	(32, 38.496568369035955)	(34, 38.4829966266458)	(36, 38.44408863395472)	(38, 38.39360506918041)	(40, 38.348196893980784)	(42, 38.28898203872628)	(44, 38.2282897894862)	(46, 38.17033672490766)	(48, 38.07275887955335)	(50, 36.0827430071825)	(52, 36.674243842296335)	(54, 37.66123968466183)	(56, 37.6894020980737)	(58, 37.55758341179654)	(60, 37.34730867451594)	(62, 37.108793302988715)	(64, 36.87869155882994)	(66, 36.56971009114911)	(68, 36.214732182665585)	(70, 35.937694224100966)	(72, 35.6061020656053)	(74, 35.286648266231865)	(76, 35.016326015382674)	(78, 34.743281313254805)	(80, 34.51256270915901)	(82, 34.29231103940906)	(84, 34.086101182063885)	(86, 33.979575770807315)	(88, 33.822757764614366)	(90, 33.72629805605473)	(92, 33.6789335922459)	(94, 33.62194733220712)	(96, 33.677842354879104)	(98, 33.766737094822915)	(100, 33.91196737691156)
SRR10215673_1_val_1	(1, 32.49632695442134)	(2, 32.60953317807309)	(3, 32.68670130474012)	(4, 36.15872777388571)	(5, 36.17177165173012)	(6, 36.185374161682915)	(7, 36.13843083015953)	(8, 36.12439064841111)	(9, 37.87127063535005)	(10, 37.82312473593554)	(12, 37.7874732452238)	(14, 39.2185503015188)	(16, 39.17299274002472)	(18, 39.1589956276519)	(20, 39.16580827938283)	(22, 39.12309692695823)	(24, 39.07676976054624)	(26, 38.95164866966435)	(28, 38.88678524478316)	(30, 38.806971811232444)	(32, 38.69728794293873)	(34, 38.643078718950726)	(36, 38.599995272546174)	(38, 38.55967627618918)	(40, 38.476976038468536)	(42, 38.401817827139965)	(44, 38.262630022402575)	(46, 38.09113172932657)	(48, 37.9743617858623)	(50, 37.86701704996124)	(52, 37.51963012371032)	(54, 37.430061936828366)	(56, 37.360091029122614)	(58, 37.22270823222027)	(60, 36.99413120108075)	(62, 36.7155486498307)	(64, 36.38294609088591)	(66, 36.04919037403708)	(68, 35.69428475079667)	(70, 35.399215161169984)	(72, 35.06849428953579)	(74, 34.64221229926618)	(76, 30.460227548064708)	(78, 33.8220697546503)	(80, 34.12236845010902)	(82, 34.06466226313596)	(84, 33.939648776102075)	(86, 33.830537913406914)	(88, 33.689271926467995)	(90, 33.53676548258383)	(92, 33.422918127906634)	(94, 33.380273398848445)	(96, 33.48596258744519)	(98, 33.541306747890495)	(100, 33.73369597672241)
SRR10215673_2_val_2	(1, 32.05118023702044)	(2, 32.18128606002061)	(3, 32.27736362159432)	(4, 35.7913954182558)	(5, 35.83032606136955)	(6, 35.920828237934494)	(7, 35.876847438845545)	(8, 35.781004430917875)	(9, 37.564134761639664)	(10, 37.530619042941964)	(12, 37.48395672050533)	(14, 38.86924965780723)	(16, 38.876986038727296)	(18, 38.87161570512827)	(20, 38.83500775115583)	(22, 38.820736255738254)	(24, 38.757509685592346)	(26, 38.69706213750437)	(28, 38.605198231312094)	(30, 38.54676636865143)	(32, 38.465834990451114)	(34, 38.45147856130854)	(36, 38.40828503409803)	(38, 38.356858579591034)	(40, 38.30889497269554)	(42, 38.244836246152886)	(44, 38.18133112032659)	(46, 38.1193884917632)	(48, 38.01792051620309)	(50, 36.026740652684396)	(52, 36.62316770700619)	(54, 37.61030974478805)	(56, 37.63475534645034)	(58, 37.49978602867182)	(60, 37.29004648456002)	(62, 37.05129253848075)	(64, 36.82090966259539)	(66, 36.509080369905845)	(68, 36.153192883638226)	(70, 35.87767184563363)	(72, 35.548826265015066)	(74, 35.2327413196124)	(76, 34.96659970783322)	(78, 34.69570045184251)	(80, 34.46922671787467)	(82, 34.2504843287265)	(84, 34.04542921362183)	(86, 33.94124175785592)	(88, 33.78445872961607)	(90, 33.690609662421906)	(92, 33.645575792034485)	(94, 33.58964299447972)	(96, 33.647050877213076)	(98, 33.740658569405795)	(100, 33.889780977057484)
SRR10215674_1_val_1	(1, 31.08187376084566)	(2, 31.239459245125246)	(3, 31.273486844196434)	(4, 34.45397307669628)	(5, 34.74847288035094)	(6, 34.879234578791674)	(7, 34.82285586809631)	(8, 34.80220213546292)	(9, 36.313965423693496)	(10, 36.17077758774091)	(12, 36.09041480401163)	(14, 37.0944934284637)	(16, 37.084529810736846)	(18, 37.13696776031124)	(20, 37.1860891502438)	(22, 37.154040134308495)	(24, 37.10311586350106)	(26, 36.90850589087839)	(28, 36.85146451666129)	(30, 36.76508699979496)	(32, 36.69544974416457)	(34, 36.63613716765158)	(36, 36.56529862268615)	(38, 36.51121101444846)	(40, 36.461544960807565)	(42, 36.41763684114278)	(44, 36.3595624350139)	(46, 36.22415296547467)	(48, 36.18340685491766)	(50, 36.06302181434924)	(52, 35.941582207941636)	(54, 35.78239669333293)	(56, 35.64311476703091)	(58, 35.499460402379995)	(60, 35.3152520574344)	(62, 35.10635683331164)	(64, 34.88056775721115)	(66, 34.634827351523874)	(68, 34.41072971655227)	(70, 34.159019348593674)	(72, 33.87466091519894)	(74, 33.59632376626966)	(76, 30.85935018504768)	(78, 32.96040975710807)	(80, 33.227903228265205)	(82, 33.155151169890246)	(84, 33.06485412388315)	(86, 32.975039601935975)	(88, 32.89080116431639)	(90, 32.829073642569114)	(92, 32.81711666832198)	(94, 32.72891545797019)	(96, 32.71544893904189)	(98, 32.90330081222835)	(100, 33.23908575969978)
SRR10215674_2_val_2	(1, 30.34730489877051)	(2, 30.408304340105744)	(3, 30.41977299937854)	(4, 34.162433819083034)	(5, 34.21174401426845)	(6, 34.2938736841825)	(7, 34.27179014474527)	(8, 34.26969352930183)	(9, 35.677830938423114)	(10, 35.55518080024914)	(12, 35.52625823553464)	(14, 36.54263758777086)	(16, 36.55572436952731)	(18, 36.52904867478405)	(20, 36.551090672902596)	(22, 36.490493113208544)	(24, 36.50137322461638)	(26, 36.41352141403797)	(28, 36.36196334571528)	(30, 36.32904190775302)	(32, 36.24541449986239)	(34, 36.20344285850532)	(36, 36.150662871195195)	(38, 36.115845742022344)	(40, 36.04387240532053)	(42, 35.982369379723956)	(44, 35.935458694070746)	(46, 35.84992178512681)	(48, 35.79069635646819)	(50, 34.289165546317506)	(52, 34.63017535580932)	(54, 35.369133697210515)	(56, 35.372640360316495)	(58, 35.31134029893766)	(60, 35.17855884924248)	(62, 34.96147985647444)	(64, 34.81575979392862)	(66, 34.637107508560604)	(68, 34.40940116450348)	(70, 34.215247661017095)	(72, 34.01521002088593)	(74, 33.727238221266006)	(76, 33.47541815037647)	(78, 33.28356038346322)	(80, 33.24093733248991)	(82, 33.12846748071176)	(84, 32.99496724493915)	(86, 32.871035572497675)	(88, 32.79696895523867)	(90, 32.767588844212064)	(92, 32.74779222143046)	(94, 32.722423239515834)	(96, 32.780229423476115)	(98, 32.936583906802554)	(100, 33.15640895710054)
SRR10215675_1_val_1	(1, 31.56213896340621)	(2, 31.690986860603726)	(3, 31.7972148833694)	(4, 35.34378364610027)	(5, 35.48847639335405)	(6, 35.488036090768794)	(7, 35.40569125493228)	(8, 35.390154073924286)	(9, 36.96719058712893)	(10, 36.87912824910424)	(12, 36.82887542266663)	(14, 38.00552791401263)	(16, 37.955399958009636)	(18, 37.95171900156153)	(20, 37.97227831600578)	(22, 37.933366915060915)	(24, 37.86861489600142)	(26, 37.71922339169231)	(28, 37.622443620344455)	(30, 37.51313232078324)	(32, 37.40430253925381)	(34, 37.362976863025104)	(36, 37.31191533039993)	(38, 37.2649695395367)	(40, 37.21307828205182)	(42, 37.13511174861033)	(44, 36.99544813544236)	(46, 36.768228300714284)	(48, 36.681912920761825)	(50, 36.60363969838076)	(52, 36.31755858942947)	(54, 36.184385080887765)	(56, 36.18608845604261)	(58, 36.066189862706196)	(60, 35.85995215268659)	(62, 35.622141998653255)	(64, 35.29490019870125)	(66, 35.00030722874085)	(68, 34.64446382810052)	(70, 34.38543986737825)	(72, 34.11537361300354)	(74, 33.67945071151685)	(76, 29.64289463753299)	(78, 32.89531953843159)	(80, 33.274600817407105)	(82, 33.28248229336396)	(84, 33.168418586972436)	(86, 33.07386449566776)	(88, 32.97449923989235)	(90, 32.83552198441244)	(92, 32.719762241717014)	(94, 32.73479369060165)	(96, 32.88799509808062)	(98, 33.0135154451369)	(100, 33.30575923774357)
SRR10215675_2_val_2	(1, 31.106126128894555)	(2, 31.168734565789812)	(3, 31.23749357904674)	(4, 34.87375498678441)	(5, 34.93142815872236)	(6, 35.03888005803068)	(7, 34.96436764265089)	(8, 34.91341334248589)	(9, 36.45425164434766)	(10, 36.38277403703407)	(12, 36.29142787644608)	(14, 37.4544219231302)	(16, 37.38718660156529)	(18, 37.42873866494998)	(20, 37.458186801581405)	(22, 37.44280801528413)	(24, 37.38702491213594)	(26, 37.311268274374235)	(28, 37.2321037448979)	(30, 37.174853380388114)	(32, 37.033061308809366)	(34, 36.98152967031205)	(36, 36.9262390428125)	(38, 36.8891791638969)	(40, 36.91313729998747)	(42, 36.88335803678093)	(44, 36.811141703343154)	(46, 36.71057344488969)	(48, 36.63507433003413)	(50, 34.63234851871883)	(52, 35.25149749853712)	(54, 36.25037653283438)	(56, 36.330050915776816)	(58, 36.168080471954)	(60, 36.01299930597662)	(62, 35.82394662923518)	(64, 35.629239057978886)	(66, 35.383336399669716)	(68, 35.13669426653135)	(70, 34.8755123879064)	(72, 34.59318384088226)	(74, 34.36251367718877)	(76, 34.13290281184675)	(78, 33.93787346608949)	(80, 33.73328061039254)	(82, 33.5597835893731)	(84, 33.380055065347335)	(86, 33.28389494037472)	(88, 33.118365195673405)	(90, 33.08134572522982)	(92, 33.042834514435015)	(94, 33.04005415357984)	(96, 33.1152666604405)	(98, 33.23950046190164)	(100, 33.473191252010324)
SRR10215676_1_val_1	(1, 31.291831612608192)	(2, 31.410739960916825)	(3, 31.479986845122614)	(4, 31.572314042672474)	(5, 31.521006744554217)	(6, 35.11312480782358)	(7, 35.132268323084745)	(8, 35.076190872468715)	(9, 35.18162962982378)	(10, 35.06695938367251)	(11, 35.18159272446258)	(12, 35.073972946849096)	(13, 35.166632877706185)	(14, 35.11777209846575)	(15, 35.08348282890897)	(16, 35.098560272012875)	(17, 35.0841393558608)	(18, 35.07640767098877)	(19, 35.07622202087439)	(20, 35.05458679697481)	(21, 35.04399283364363)	(22, 35.04476372063497)	(23, 35.031465039996505)	(24, 35.003209223341685)	(25, 34.99762415091675)	(26, 34.948954811166736)	(27, 34.920097700382115)	(28, 34.91246758128172)	(29, 34.901752980174905)	(30, 34.87617812392762)	(31, 34.86859592602679)	(32, 34.841564908479604)	(33, 34.83121219022835)	(34, 34.84701657383602)	(35, 34.831051111251796)	(36, 34.80418586025168)	(37, 34.815139279950614)	(38, 34.80147175274126)	(39, 34.82610029166192)	(40, 34.930643351929014)	(41, 35.14868218420172)	(42, 35.56365529996062)													
