Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR10215667_1	(1, 0.03309688282594695)	(2, 0.0)	(3, 0.0012152653156820637)	(4, 1.710375979246324)	(5, 0.00040740322963817754)	(6, 6.249935909222042e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00019097026389289573)	(12, 0.0)	(14, 0.0)	(16, 0.0013715137134126148)	(18, 0.0)	(20, 0.0)	(22, 0.0009652678793131821)	(24, 0.00026388618283381955)	(26, 0.00769436554157558)	(28, 0.006437433986498703)	(30, 0.0252948794992681)	(32, 0.009785779280087475)	(34, 0.029284421921321503)	(36, 0.038372291691545844)	(38, 0.030983478572198905)	(40, 0.01158900152945191)	(42, 0.00821287874293326)	(44, 0.015739421931390843)	(46, 9.259164309958581e-05)	(48, 0.013377177636812659)	(50, 0.015973215830217297)	(52, 0.016328536260611957)	(54, 0.044189361669277324)	(56, 0.023375917696029182)	(58, 0.013315835673259184)	(60, 0.006499933345590924)	(62, 0.024226603417006626)	(64, 0.016703532415165277)	(66, 0.012384132264569601)	(68, 0.03247767621271847)	(70, 0.0388074724141139)	(72, 0.06754097405899287)	(74, 0.03957019607414674)	(76, 0.033070262728555816)	(78, 0.036159351421465744)	(80, 0.04940574336240024)	(82, 0.04734557930343446)	(84, 0.037633873337826654)	(86, 0.049575880506595726)	(88, 0.04883051777964406)	(90, 0.043340990739377375)	(92, 0.05136637140503397)	(94, 0.0038332940243228524)	(96, 0.023341195829866837)	(98, 0.018146804651980073)	(100, 0.0)
SRR10215667_2	(1, 0.0005277723656676391)	(2, 0.0003541630348559157)	(3, 0.0007314739804867279)	(4, 0.0090091668735897)	(5, 0.008599448852874033)	(6, 0.002303217122102197)	(7, 0.005064762877547344)	(8, 0.0049582824879828204)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0005983734935310732)	(46, 0.0)	(48, 0.0)	(50, 0.003423576003607185)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.016870197372744537)	(76, 0.0547343924227814)	(78, 0.06133038959808815)	(80, 0.0008136490637376103)	(82, 0.0011203588815049883)	(84, 0.0016851679044124618)	(86, 0.0015046142003682693)	(88, 0.0013448936160214838)	(90, 0.001128460650276202)	(92, 0.0015127159691394833)	(94, 0.0007580940778778587)	(96, 0.002223356829928804)	(98, 0.002491872594917603)	(100, 0.005131891818794543)
SRR10215668_1	(1, 0.033232930370022964)	(2, 0.0)	(3, 0.0013037948162747848)	(4, 1.7960649965700817)	(5, 0.00040282339842452077)	(6, 6.303724937177616e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001829617725668625)	(12, 0.0)	(14, 0.0)	(16, 0.0014214130986391965)	(18, 0.0)	(20, 0.0)	(22, 0.0010155147124404427)	(24, 0.00026291145469692004)	(26, 0.007940387180013121)	(28, 0.006444405627848774)	(30, 0.025534698477230694)	(32, 0.010090572381145534)	(34, 0.029275421104585114)	(36, 0.03844426590040431)	(38, 0.031492487289807095)	(40, 0.011934027551798208)	(42, 0.008397022864486719)	(44, 0.015913830478599247)	(46, 0.00012684324568711057)	(48, 0.013413865418147831)	(50, 0.01607372984285936)	(52, 0.016258229109313342)	(54, 0.044428192109061695)	(56, 0.02356363131394735)	(58, 0.01343539033256746)	(60, 0.006803410450490475)	(62, 0.02465525197380006)	(64, 0.016774058308440924)	(66, 0.012694318278977313)	(68, 0.032557201806635266)	(70, 0.03872485853480307)	(72, 0.06789188632034648)	(74, 0.0395105179111196)	(76, 0.03286085684934078)	(78, 0.03629946192787681)	(80, 0.04954574051232895)	(82, 0.047562373397948665)	(84, 0.03792382421961538)	(86, 0.04957802788395838)	(88, 0.049009923892668845)	(90, 0.04378321342341633)	(92, 0.05168131952153375)	(94, 0.003957509265437849)	(96, 0.02304088339232774)	(98, 0.018180096468208954)	(100, 0.0)
SRR10215668_2	(1, 0.0005104479705226752)	(2, 0.0003889859534404724)	(3, 0.0007241596208318675)	(4, 0.009515549667363966)	(5, 0.008997414227405708)	(6, 0.0026229645714207347)	(7, 0.005564190377474583)	(8, 0.005465790768699127)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0006718848286699068)	(46, 0.0)	(48, 0.0)	(50, 0.003763016288717613)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.01754664898671696)	(76, 0.05615773297387341)	(78, 0.06276972543541788)	(80, 0.0008540778542932111)	(82, 0.0011608078847729511)	(84, 0.001767349223240407)	(86, 0.0015298064176809093)	(88, 0.0014052694128244732)	(90, 0.0011646516194907424)	(92, 0.001575931234294404)	(94, 0.0008625340706723518)	(96, 0.002249353556851427)	(98, 0.0025222587218146045)	(100, 0.0052167167589862555)
SRR10215669_1	(1, 0.09476134183855907)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0003455855930151303)	(6, 0.00025697390249843023)	(7, 0.0)	(8, 0.0009186078583564575)	(9, 0.0)	(10, 0.0)	(12, 0.015331299320897726)	(14, 0.0001151951976717101)	(16, 0.0)	(18, 0.0)	(20, 0.0037527050933822484)	(22, 0.0)	(24, 0.0)	(26, 0.00012848695124921512)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 4.1352122241126706e-05)	(38, 0.0024988496725709426)	(40, 0.01236723827311411)	(42, 0.0012966844045610446)	(44, 0.017520008076660216)	(46, 0.041984218966812495)	(48, 0.007170162624309648)	(50, 0.0327316816153604)	(52, 0.0730189867087781)	(54, 0.05603064877521808)	(56, 0.02377303970412202)	(58, 0.03972166713561943)	(60, 0.06507790237697315)	(62, 0.008565796749947674)	(64, 0.029231519839950745)	(66, 0.04430879898136726)	(68, 0.03611369447008112)	(70, 0.0004120443609026554)	(72, 0.0019465034683501786)	(74, 0.002968491632309453)	(76, 0.000360354208101247)	(78, 0.0033820128547207198)	(80, 0.01039562815911753)	(82, 0.008158182973570854)	(84, 0.07483404950286184)	(86, 0.11358984921184923)	(88, 0.07044334023775935)	(90, 0.012436650764018856)	(92, 0.0047791238418673585)	(94, 0.002238922047055289)	(96, 0.00016540848896450682)	(98, 0.0019509340528760138)	(100, 0.007106657579439346)
SRR10215669_2	(1, 0.07209742512740441)	(2, 0.13119846897902612)	(3, 0.04557003870972163)	(4, 0.052794845209849915)	(5, 0.043818480960508194)	(6, 0.026048883288892603)	(7, 0.030266799757487525)	(8, 0.01851098214893865)	(9, 0.04950439776866311)	(10, 0.017644064443383598)	(12, 0.013435009143840344)	(14, 0.014994574896934267)	(16, 0.015868876910032376)	(18, 0.01152838093622268)	(20, 0.028042646325518353)	(22, 0.036828495440249166)	(24, 0.04700111751156633)	(26, 0.01787445483872702)	(28, 0.03981766313367918)	(30, 0.030135359083221087)	(32, 0.02445534972110061)	(34, 0.020668676813020294)	(36, 0.0135561117875465)	(38, 0.029360006791199964)	(40, 0.029739560198913162)	(42, 0.018722173344670117)	(44, 0.02062141724474472)	(46, 0.04887082418146871)	(48, 0.016422699975761748)	(50, 0.03250276808152559)	(52, 0.024953052049502742)	(54, 0.03703673291296341)	(56, 0.019789944215396354)	(58, 0.021187055202542993)	(60, 0.02463848054816846)	(62, 0.019323255978675066)	(64, 0.016977999902999735)	(66, 0.01180160031531584)	(68, 0.021092536065991842)	(70, 0.03756249561002917)	(72, 0.01906923579919386)	(74, 0.03465455529957279)	(76, 0.01933654773225257)	(78, 0.031532470070367725)	(80, 0.02567376046570524)	(82, 0.026700179214190344)	(84, 0.02453510024256564)	(86, 0.3652027444340191)	(88, 0.3844802177059272)	(90, 0.3792092989816922)	(92, 0.2665971320885439)	(94, 0.23312111227284318)	(96, 0.21666149075936617)	(98, 0.21308896277003453)	(100, 0.23928110162526245)
SRR10215670_1	(1, 0.09302155427948576)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.00029289824704646167)	(6, 0.0002094222466382201)	(7, 0.0)	(8, 0.0009533837941362327)	(9, 0.0)	(10, 0.0)	(12, 0.014906324037812052)	(14, 0.00012228501814189773)	(16, 0.0)	(18, 0.0)	(20, 0.003782780860605053)	(22, 0.0)	(24, 0.0)	(26, 0.00015596831655224084)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 5.27216844683631e-05)	(38, 0.0024376456610441773)	(40, 0.012276830024952442)	(42, 0.0012052762865961898)	(44, 0.017411336295676916)	(46, 0.04144949543078002)	(48, 0.00700685831496898)	(50, 0.03218292713984759)	(52, 0.07275372782948823)	(54, 0.05584617651873123)	(56, 0.02326564000851807)	(58, 0.03920369812155128)	(60, 0.06519475631883667)	(62, 0.008290484882650098)	(64, 0.028625677929468317)	(66, 0.04341484266846178)	(68, 0.03534476371671415)	(70, 0.00041078979148266256)	(72, 0.0019858501149750104)	(74, 0.002944359628434556)	(76, 0.0003756420018370871)	(78, 0.0034913471047938235)	(80, 0.010237525979891452)	(82, 0.007919968600136324)	(84, 0.0749006719803388)	(86, 0.11422519062879674)	(88, 0.07056504567843354)	(90, 0.012255594902041572)	(92, 0.0046600111105092054)	(94, 0.0022589777303458356)	(96, 0.0001486458603760793)	(98, 0.0018291495528051532)	(100, 0.007397145229158389)
SRR10215670_2	(1, 0.07152135845504025)	(2, 0.13038951263767334)	(3, 0.04480464485069724)	(4, 0.05187081506069313)	(5, 0.043258142106291926)	(6, 0.025681318301033762)	(7, 0.030247601972488096)	(8, 0.018228522404936543)	(9, 0.04889643336193631)	(10, 0.017410604050059297)	(12, 0.01320604971370734)	(14, 0.014759142668671203)	(16, 0.01569641705921988)	(18, 0.011529207249366348)	(20, 0.027811420802679152)	(22, 0.036750675302537165)	(24, 0.046765598614673304)	(26, 0.017822126087159575)	(28, 0.03972359251005875)	(30, 0.030111404287611495)	(32, 0.024402085207058336)	(34, 0.020646397434305085)	(36, 0.013492357750195257)	(38, 0.029158752739092877)	(40, 0.02977310681227283)	(42, 0.0186210060559788)	(44, 0.0205746373637787)	(46, 0.04853104279874585)	(48, 0.01630418092184129)	(50, 0.032701357037119835)	(52, 0.02495566289397615)	(54, 0.03701940944420229)	(56, 0.01979992150034081)	(58, 0.021100389717227098)	(60, 0.02463054583975458)	(62, 0.019219250725571197)	(64, 0.01683725573146585)	(66, 0.011931942339055233)	(68, 0.021195581647517198)	(70, 0.037424341270744024)	(72, 0.01908012405822413)	(74, 0.034702584310064774)	(76, 0.01926684669071625)	(78, 0.03153708650511014)	(80, 0.02584900254746786)	(82, 0.026896846026276573)	(84, 0.02458734334831522)	(86, 0.36049696572793216)	(88, 0.37925124048631714)	(90, 0.37427856049708585)	(92, 0.2637717131145439)	(94, 0.2312849040433856)	(96, 0.2154054255797617)	(98, 0.21142420615678265)	(100, 0.2369532173693523)
SRR10215671_1	(1, 0.0006542017500412745)	(2, 0.01514982664685488)	(3, 4.33382862803368e-05)	(4, 0.0006418193825326069)	(5, 0.0012423642067029884)	(6, 0.004849760607561499)	(7, 0.0012114082879313192)	(8, 0.0)	(9, 6.191183754333828e-06)	(10, 0.0)	(12, 0.00427707611028562)	(14, 0.0004055225359088658)	(16, 0.0)	(18, 0.0)	(20, 0.0007749298332507842)	(22, 0.003866394254581476)	(24, 6.19118375433383e-05)	(26, 0.0051025672775301305)	(28, 0.010359914148918608)	(30, 0.02134513785702493)	(32, 0.01768511639425458)	(34, 0.0)	(36, 0.0021184167079412253)	(38, 0.005559683011391778)	(40, 0.011082218920257552)	(42, 0.0068608634637609385)	(44, 0.033550024764735016)	(46, 0.08643202080237741)	(48, 0.11814429585603435)	(50, 0.11483098068350668)	(52, 0.2530625722304771)	(54, 0.12411775631500743)	(56, 0.000538632986627043)	(58, 0.01433362225524187)	(60, 0.03229424632656431)	(62, 0.0059961614660723125)	(64, 0.007776126795443288)	(66, 0.04470344229816741)	(68, 0.07205815585273237)	(70, 0.06001733531451214)	(72, 0.05491786362885917)	(74, 0.04768965659567443)	(76, 0.03018098893841836)	(78, 0.07027715865940234)	(80, 0.1453390704969457)	(82, 0.027705547300643882)	(84, 0.0001981178801386825)	(86, 0.001138145946838369)	(88, 0.001115444939739145)	(90, 0.005801139177810798)	(92, 0.08188150074294205)	(94, 0.10777509493148424)	(96, 0.0019285537394749877)	(98, 0.028319506356281984)	(100, 0.11458849265312862)
SRR10215671_2	(1, 0.0017211490837048043)	(2, 0.001801634472511144)	(3, 0.0010174178636288592)	(4, 0.012070744593032855)	(5, 0.00559476638599967)	(6, 0.0)	(7, 0.000903912828132739)	(8, 0.0001217599471685653)	(9, 0.0)	(10, 0.0017386907710087503)	(12, 0.008065048703978868)	(14, 0.006984687138847614)	(16, 0.005877497110780915)	(18, 0.0045360739640085855)	(20, 0.0013331682350998845)	(22, 0.00037043916130097406)	(24, 0.0010958395245170877)	(26, 0.0021679461779758958)	(28, 0.0002332012547465742)	(30, 0.001240300478784877)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 8.977216443784051e-05)	(40, 0.0)	(42, 0.00015374772989929007)	(44, 0.0006438831104507182)	(46, 0.0010679791976225853)	(48, 0.0010999669803533102)	(50, 0.00160867591216774)	(52, 6.397556546144955e-05)	(54, 8.254911672445104e-06)	(56, 0.0001981178801386825)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0002899537724946343)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.00489206702988278)	(92, 0.007841134224863794)	(94, 0.005386329866270431)	(96, 0.004270884926531286)	(98, 0.005044782895823015)	(100, 0.0031017830609212484)
SRR10215672_1	(1, 0.006393809764176091)	(2, 0.001360290781429009)	(3, 0.0)	(4, 0.0028091998548077906)	(5, 2.2154572987443142e-06)	(6, 0.0028734481164713753)	(7, 0.008516217856373144)	(8, 0.0)	(9, 0.00016615929740582358)	(10, 5.9817347066096484e-05)	(12, 0.0)	(14, 0.002258658716069828)	(16, 0.0)	(18, 0.0007222390793906465)	(20, 6.6463718962329435e-06)	(22, 0.0)	(24, 0.00025699304665434045)	(26, 0.010719490139974364)	(28, 0.019109426930319084)	(30, 0.027021932672784403)	(32, 0.028224925986002562)	(34, 0.0010977590915278077)	(36, 0.0035236848336528317)	(38, 0.013873193604736897)	(40, 0.02491614051032793)	(42, 0.011622288989212673)	(44, 0.0368009611894418)	(46, 0.08419180826688143)	(48, 0.11232257731768737)	(50, 0.09438623502705339)	(52, 0.29627753547567465)	(54, 0.11582853849295023)	(56, 0.0002658548758493177)	(58, 0.01139077370149389)	(60, 0.008682377153778967)	(62, 0.002163394052223823)	(64, 0.01390199454962057)	(66, 0.05742022226885514)	(68, 0.06448088467995328)	(70, 0.06603945888961989)	(72, 0.06098932397713223)	(74, 0.04718148636270829)	(76, 0.03667578785206275)	(78, 0.06535155939835978)	(80, 0.1011732884617566)	(82, 0.01699698839596638)	(84, 4.4309145974886284e-06)	(86, 0.0019551410661418573)	(88, 0.0016460847729670256)	(90, 0.006248697311108338)	(92, 0.0734069621365941)	(94, 0.09292846412447964)	(96, 0.007606772635238603)	(98, 0.030069294187207204)	(100, 0.10540481190235823)
SRR10215672_2	(1, 0.0003411804240066244)	(2, 0.0004320141732551413)	(3, 2.2154572987443142e-06)	(4, 0.0001262810660284259)	(5, 0.0)	(6, 0.0)	(7, 0.0002171148152769428)	(8, 0.000739962737780601)	(9, 0.0005937425560634762)	(10, 0.00040985960026769817)	(12, 0.0035779635374720677)	(14, 0.00977238214476117)	(16, 0.009810044918839824)	(18, 0.012754387668871017)	(20, 0.014085877505416351)	(22, 0.008502925112580679)	(24, 0.006794807535248812)	(26, 0.009107744955137876)	(28, 0.007003060521330778)	(30, 0.001945171508297508)	(32, 4.541687462425844e-05)	(34, 0.0)	(36, 0.00033674950940913576)	(38, 0.00033231859481164716)	(40, 0.0040620409572477)	(42, 0.014918889449744212)	(44, 0.01707009848682494)	(46, 0.019080625985435407)	(48, 0.014294130491498315)	(50, 0.018792616536598646)	(52, 0.011733061854149887)	(54, 0.0087089626413639)	(56, 0.003616734040200093)	(58, 0.0)	(60, 7.7541005456051e-06)	(62, 9.194147789788905e-05)	(64, 0.0006568830890776892)	(66, 0.0009814475833437313)	(68, 0.0009925248698374528)	(70, 0.000324564494266042)	(72, 0.0025067899335291916)	(74, 0.003558024421783369)	(76, 0.00291664953379689)	(78, 0.011392989158792636)	(80, 0.013615092829433184)	(82, 0.015194713883437879)	(84, 0.0017967358692816387)	(86, 0.0003511499818509738)	(88, 0.0)	(90, 0.013934118680452363)	(92, 0.02719473834208646)	(94, 0.019860466954593405)	(96, 0.027946886095010153)	(98, 0.024090882666545674)	(100, 0.02637501914155106)
SRR10215673_1	(1, 0.0064694075845462455)	(2, 0.001596638147380226)	(3, 0.0)	(4, 0.002463256608861498)	(5, 0.0)	(6, 0.0028439417211400934)	(7, 0.008457927465154436)	(8, 0.0)	(9, 0.00021497512222791259)	(10, 6.941904988609677e-05)	(12, 1.1196620949370448e-06)	(14, 0.002233725879399404)	(16, 0.0)	(18, 0.0007916011011204906)	(20, 6.717972569622268e-06)	(22, 0.0)	(24, 0.0002396076883165276)	(26, 0.010606559025338625)	(28, 0.018867425961784142)	(30, 0.026578538809615568)	(32, 0.028648794023154164)	(34, 0.0011767648617788341)	(36, 0.0032727723035009823)	(38, 0.01382110889990288)	(40, 0.02460457453624156)	(42, 0.011704947540471865)	(44, 0.03717390121400482)	(46, 0.08495100246706346)	(48, 0.11357292459993912)	(50, 0.09536833859835772)	(52, 0.296174137014842)	(54, 0.11698341534111738)	(56, 0.000298949779348191)	(58, 0.011058902511693192)	(60, 0.008445611182110128)	(62, 0.002256119121298145)	(64, 0.014090947464782708)	(66, 0.058095907119998444)	(68, 0.06499526494900051)	(70, 0.06667475809140608)	(72, 0.06155454333125897)	(74, 0.04772895578297635)	(76, 0.037365363432239056)	(78, 0.0659772086062603)	(80, 0.1023550300707649)	(82, 0.017428660169790038)	(84, 7.837634664559313e-06)	(86, 0.0020612979167790994)	(88, 0.0017231599641081119)	(90, 0.006307056580780373)	(92, 0.07394696339802218)	(94, 0.09328576710177483)	(96, 0.007773813925147902)	(98, 0.030318210206705297)	(100, 0.10673066953777886)
SRR10215673_2	(1, 0.00022617174317728303)	(2, 0.0004120356509368325)	(3, 1.1196620949370447e-05)	(4, 0.00011196620949370448)	(5, 0.0)	(6, 0.0)	(7, 0.0002328897157469053)	(8, 0.0007636095487470646)	(9, 0.0005329591571900333)	(10, 0.00036948849132922477)	(12, 0.003592995662652977)	(14, 0.009715307997768739)	(16, 0.009541760373053494)	(18, 0.012443924523130315)	(20, 0.013720339311358546)	(22, 0.008253029301780956)	(24, 0.006476125557115867)	(26, 0.008951698449021673)	(28, 0.006771716350179247)	(30, 0.001881032319494235)	(32, 2.9111214468363163e-05)	(34, 0.0)	(36, 0.00029335146887350574)	(38, 0.0003773261259937841)	(40, 0.003951287533032831)	(42, 0.014516419060858784)	(44, 0.016781495478916428)	(46, 0.018677083405644845)	(48, 0.014036084022130794)	(50, 0.01852368969863847)	(52, 0.011564989778604736)	(54, 0.008624757117300055)	(56, 0.003470952494304839)	(58, 0.0)	(60, 2.2393241898740896e-06)	(62, 0.000125402154632949)	(64, 0.0007311393479938902)	(66, 0.001025610478962333)	(68, 0.0009785846709749772)	(70, 0.0003437362631456727)	(72, 0.00249684647170961)	(74, 0.003638901808545395)	(76, 0.0028473007074249048)	(78, 0.01109025305035143)	(80, 0.013310542984611588)	(82, 0.014769462694314556)	(84, 0.001823929552652446)	(86, 0.00036836882923428773)	(88, 0.0)	(90, 0.01369682640736487)	(92, 0.026802471228602975)	(94, 0.01979674550058189)	(96, 0.027474268485565202)	(98, 0.023836486339114744)	(100, 0.02638819625347627)
SRR10215674_1	(1, 0.032318790597049084)	(2, 0.0)	(3, 0.0013085622940742835)	(4, 1.544493377629291)	(5, 0.0003871725550508447)	(6, 7.284779781444465e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00019830789405043267)	(12, 0.0)	(14, 0.0)	(16, 0.0013685942756065574)	(18, 0.0)	(20, 0.0)	(22, 0.0009551155713449411)	(24, 0.00027048117521844727)	(26, 0.007661160070152429)	(28, 0.006117191466474061)	(30, 0.024542288180357117)	(32, 0.009432440783677722)	(34, 0.0286527926237018)	(36, 0.037003308706505735)	(38, 0.030368088455573403)	(40, 0.011357511292589065)	(42, 0.00812792558948202)	(44, 0.015728379161455745)	(46, 0.00010050298031807641)	(48, 0.012904177962853154)	(50, 0.015763454027070106)	(52, 0.01595704030459553)	(54, 0.04312724533944409)	(56, 0.0228580201142213)	(58, 0.013042453875371313)	(60, 0.006571141169521479)	(62, 0.02382055536867697)	(64, 0.016350958026110675)	(66, 0.012141974152387207)	(68, 0.031897217693030305)	(70, 0.03781340319886821)	(72, 0.0664837332553772)	(74, 0.03849668856170185)	(76, 0.03205842717152709)	(78, 0.035727797728106525)	(80, 0.048259642502130294)	(82, 0.04608972245056484)	(84, 0.0368272598617875)	(86, 0.04852270399423801)	(88, 0.04778748084962926)	(90, 0.04241360672752111)	(92, 0.04992974571869108)	(94, 0.003854188117701266)	(96, 0.02284520429793913)	(98, 0.017842314331367497)	(100, 0.0)
SRR10215674_2	(1, 0.0004896990853082112)	(2, 0.00036693705565794344)	(3, 0.0007878354430302903)	(4, 0.008817281602133523)	(5, 0.008238546319496547)	(6, 0.002204320400533381)	(7, 0.004922622485646454)	(8, 0.004809303689046206)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0004175258041401967)	(46, 0.0)	(48, 0.0)	(50, 0.0033260415835465423)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.01659715660205764)	(76, 0.05334010188304138)	(78, 0.05970011934223025)	(80, 0.000703520862226535)	(82, 0.0009645588043949616)	(84, 0.0014758424223889342)	(86, 0.0012431341793705693)	(88, 0.0011500508821632234)	(90, 0.000955790087991371)	(92, 0.0013260997268814646)	(94, 0.0006819363295407735)	(96, 0.00187852886030767)	(98, 0.0020788603042973925)	(100, 0.004414036934238202)
SRR10215675_1	(1, 0.005623971665757963)	(2, 0.018220444951157617)	(3, 0.0)	(4, 0.00012331107844584202)	(5, 0.0002259058957127826)	(6, 0.0022600454457553927)	(7, 2.8608170199435347e-05)	(8, 0.00019039230512038008)	(9, 0.0006717987553729473)	(10, 3.2554124709702296e-05)	(12, 0.004339563472666072)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 2.1209505492684826e-05)	(24, 0.0008626843048071108)	(26, 0.0)	(28, 0.0036667782286655577)	(30, 0.004501347607587017)	(32, 0.009442669143068797)	(34, 0.0)	(36, 0.002247221093597025)	(38, 0.01172589707157201)	(40, 0.003679602580823926)	(42, 0.0005405957679065714)	(44, 0.021365370695840373)	(46, 0.04906794433516946)	(48, 0.0713921819770047)	(50, 0.06691500334079306)	(52, 0.10177997766057043)	(54, 0.08932407900459904)	(56, 0.0006135959263465099)	(58, 0.017174767005936876)	(60, 0.013575563248259639)	(62, 0.00435830675658984)	(64, 0.00477855091193327)	(66, 0.02646009121290878)	(68, 0.04260496409166598)	(70, 0.03131262877190956)	(72, 0.026134056721497972)	(74, 0.020997903682071762)	(76, 0.010254549283556222)	(78, 0.03803209605858038)	(80, 0.06983007723525277)	(82, 0.0029140874058321384)	(84, 0.0015591452758692266)	(86, 0.0071998872482958234)	(88, 0.002633431391289402)	(90, 0.007900294173868207)	(92, 0.06915137305948685)	(94, 0.08545704358453743)	(96, 0.0001390948964869098)	(98, 0.01649754256311231)	(100, 0.09976852734896187)
SRR10215675_2	(1, 0.0)	(2, 0.00014205436236961)	(3, 9.963535138424034e-05)	(4, 0.0005484876769271053)	(5, 0.0007832719702879885)	(6, 0.0005800553130092409)	(7, 0.00027128437258085245)	(8, 0.00025155460002951774)	(9, 0.00035612239455159176)	(10, 0.0036056159337564207)	(12, 0.013223386808218314)	(14, 0.005845438362646695)	(16, 0.005859742447746412)	(18, 0.005752708431655422)	(20, 0.001085630734637193)	(22, 8.878397648100625e-06)	(24, 0.00013662867491799296)	(26, 0.0007640354420504372)	(28, 0.0013075906758397088)	(30, 0.0015517466111624758)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0014738140095847038)	(44, 0.0032603449141080628)	(46, 0.006419574743890536)	(48, 0.003508446803941097)	(50, 0.006031884713256808)	(52, 0.0010851374903234098)	(54, 5.031092000590354e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 7.645286863642205e-05)	(70, 0.00026141948630518507)	(72, 0.0014600031687987693)	(74, 0.0004853524047628342)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.006887663597670951)	(92, 0.016545880505863083)	(94, 0.022223615801823433)	(96, 0.015361107664155433)	(98, 0.014818045674679944)	(100, 0.004067292611457654)
SRR10215676_1	(1, 0.850134329993401)	(2, 0.808613518514701)	(3, 0.8100380024519654)	(4, 0.8081132119611253)	(5, 0.8081155281951696)	(6, 0.8082174424931202)	(7, 0.8081085794930366)	(8, 0.8081085794930366)	(9, 0.8081294255994356)	(10, 0.8081085794930366)	(11, 0.8090929789618778)	(12, 0.8092991237918234)	(13, 0.809310704962045)	(14, 0.8146704705406299)	(15, 0.8147191114555608)	(16, 0.8150086407111025)	(17, 0.8154556738816585)	(18, 0.8159096557543476)	(19, 0.8158563823713281)	(20, 0.8212694213329325)	(21, 0.8176120877769317)	(22, 0.8177603267557692)	(23, 0.8188721190970485)	(24, 0.8209706271412136)	(25, 0.8285377637640472)	(26, 0.8449969228830722)	(27, 1.0098618296905535)	(28, 1.109679935831052)	(29, 1.1592450281457178)	(30, 1.2187768755531456)	(31, 1.280592529728285)	(32, 1.3517704019106151)	(33, 0.01978678941570501)	(34, 0.005857512148811754)	(35, 0.005046914272553398)	(36, 0.013598416211754867)	(37, 0.011337623788755503)	(38, 0.011631032472998088)	(39, 0.0013628710138010875)	(40, 0.0015922106234660957)	(41, 0.005563303327574213)	(42, 0.011175236841005218)													
